_id,created,public,publication_authors,publication_created,publication_doi,publication_done,publication_journal,publication_pmid,publication_skip,publication_title,publication_updated,publication_year,score,updated,uuid,matches_publication/authors,matches_publication/doi,matches_publication/journal,matches_publication/pmid,matches_publication/title,matches_publication/updated,matches_publication/year,matches_publication/authors,matches_publication/doi,matches_publication/journal,matches_publication/pmid,matches_publication/title,matches_publication/updated,matches_publication/year,matches_publication/authors,matches_publication/doi,matches_publication/journal,matches_publication/pmid,matches_publication/title,matches_publication/updated,matches_publication/year,matches_publication/authors,matches_publication/doi,matches_publication/journal,matches_publication/pmid,matches_publication/title,matches_publication/updated,matches_publication/year,matches_publication/authors,matches_publication/doi,matches_publication/journal,matches_publication/pmid,matches_publication/title,matches_publication/updated,matches_publication/year
664b2a16b30933003cc21843,2024-05-20T10:46:46.631Z,True,"Jiao S, Zou Q, Guo H, Shi L. ",,10.1186/s12967-021-03084-x,,Journal of Translational Medicine,34706730,,iTTCA-RF: a random forest predictor for tumor T cell antigens,,2021,0.95,2024-05-20T10:46:46.631Z,9ef704d3-b4f4-461f-aa23-03871338dc04,"Jiao S, Zou Q, Guo H, Shi L. ",,Journal of Translational Medicine,,iTTCA-RF: a random forest predictor for tumor T cell antigens,,,"Jiao S, Zou Q, Guo H, Shi L. ",,Journal of Translational Medicine,,iTTCA-RF: a random forest predictor for tumor T cell antigens,,,"Jiao S, Zou Q, Guo H, Shi L. ",,Journal of Translational Medicine,,iTTCA-RF: a random forest predictor for tumor T cell antigens,,,"Jiao S, Zou Q, Guo H, Shi L. ",,Journal of Translational Medicine,,iTTCA-RF: a random forest predictor for tumor T cell antigens,,,"Jiao S, Zou Q, Guo H, Shi L. ",,Journal of Translational Medicine,,iTTCA-RF: a random forest predictor for tumor T cell antigens,,
664b2a4db30933003cc21847,2024-05-20T10:47:41.132Z,True,"Yu X, Pan X, Zhang S, Zhang YH, Chen L, Wan S, Huang T, Cai YD.",,10.3389/fgene.2020.605012,,Frontiers in Genetics,33584803,,Identification of Gene Signatures and Expression Patterns During Epithelial-to-Mesenchymal Transition From Single-Cell Expression Atlas,,2021,0.95,2024-05-20T10:47:41.132Z,85fd4f8b-595f-4be3-8d57-2d351b44e1ce,"Yu X, Pan X, Zhang S, Zhang YH, Chen L, Wan S, Huang T, Cai YD.",,Frontiers in Genetics,,Identification of Gene Signatures and Expression Patterns During Epithelial-to-Mesenchymal Transition From Single-Cell Expression Atlas,,,"Yu X, Pan X, Zhang S, Zhang YH, Chen L, Wan S, Huang T, Cai YD.",,Frontiers in Genetics,,Identification of Gene Signatures and Expression Patterns During Epithelial-to-Mesenchymal Transition From Single-Cell Expression Atlas,,,"Yu X, Pan X, Zhang S, Zhang YH, Chen L, Wan S, Huang T, Cai YD.",,Frontiers in Genetics,,Identification of Gene Signatures and Expression Patterns During Epithelial-to-Mesenchymal Transition From Single-Cell Expression Atlas,,,"Yu X, Pan X, Zhang S, Zhang YH, Chen L, Wan S, Huang T, Cai YD.",,Frontiers in Genetics,,Identification of Gene Signatures and Expression Patterns During Epithelial-to-Mesenchymal Transition From Single-Cell Expression Atlas,,,"Yu X, Pan X, Zhang S, Zhang YH, Chen L, Wan S, Huang T, Cai YD.",,Frontiers in Genetics,,Identification of Gene Signatures and Expression Patterns During Epithelial-to-Mesenchymal Transition From Single-Cell Expression Atlas,,
6677746e37ea6fa797a6c4a5,2024-06-23T01:03:42.235Z,True,"Nicolas Arning, Samuel K. Sheppard, Sion Bayliss, David A. Clifton, and Daniel J. Wilson",,10.1371/journal.pgen.1009436,,PLOS Genetics,34662334,,Machine learning to predict the source of campylobacteriosis using whole genome data,,2021,0.95,2024-06-23T01:03:42.235Z,341f3bec-3507-4c4b-8d19-c88ba8867202,"Nicolas Arning, Samuel K. Sheppard, Sion Bayliss, David A. Clifton, and Daniel J. Wilson",,PLOS Genetics,,Machine learning to predict the source of campylobacteriosis using whole genome data,,,"Nicolas Arning, Samuel K. Sheppard, Sion Bayliss, David A. Clifton, and Daniel J. Wilson",,PLOS Genetics,,Machine learning to predict the source of campylobacteriosis using whole genome data,,,"Nicolas Arning, Samuel K. Sheppard, Sion Bayliss, David A. Clifton, and Daniel J. Wilson",,PLOS Genetics,,Machine learning to predict the source of campylobacteriosis using whole genome data,,,"Nicolas Arning, Samuel K. Sheppard, Sion Bayliss, David A. Clifton, and Daniel J. Wilson",,PLOS Genetics,,Machine learning to predict the source of campylobacteriosis using whole genome data,,,"Nicolas Arning, Samuel K. Sheppard, Sion Bayliss, David A. Clifton, and Daniel J. Wilson",,PLOS Genetics,,Machine learning to predict the source of campylobacteriosis using whole genome data,,
667846cb37ea6fa797a6c4b0,2024-06-23T16:01:15.774Z,True,"Yan Liu, Hui Geng, Bide Duan, Xiuzhi Yang, Airong Ma, and Xiaoyan Ding",,10.1155/2021/1984690,,BioMed Research International,34104645,,Identification of Diagnostic CpG Signatures in Patients with Gestational Diabetes Mellitus via Epigenome-Wide Association Study Integrated with Machine Learning,,2021,0.95,2024-06-23T16:01:15.774Z,725073a0-1dc7-4be3-b693-04fd39944947,"Yan Liu, Hui Geng, Bide Duan, Xiuzhi Yang, Airong Ma, and Xiaoyan Ding",,BioMed Research International,,Identification of Diagnostic CpG Signatures in Patients with Gestational Diabetes Mellitus via Epigenome-Wide Association Study Integrated with Machine Learning,,,"Yan Liu, Hui Geng, Bide Duan, Xiuzhi Yang, Airong Ma, and Xiaoyan Ding",,BioMed Research International,,Identification of Diagnostic CpG Signatures in Patients with Gestational Diabetes Mellitus via Epigenome-Wide Association Study Integrated with Machine Learning,,,"Yan Liu, Hui Geng, Bide Duan, Xiuzhi Yang, Airong Ma, and Xiaoyan Ding",,BioMed Research International,,Identification of Diagnostic CpG Signatures in Patients with Gestational Diabetes Mellitus via Epigenome-Wide Association Study Integrated with Machine Learning,,,"Yan Liu, Hui Geng, Bide Duan, Xiuzhi Yang, Airong Ma, and Xiaoyan Ding",,BioMed Research International,,Identification of Diagnostic CpG Signatures in Patients with Gestational Diabetes Mellitus via Epigenome-Wide Association Study Integrated with Machine Learning,,,"Yan Liu, Hui Geng, Bide Duan, Xiuzhi Yang, Airong Ma, and Xiaoyan Ding",,BioMed Research International,,Identification of Diagnostic CpG Signatures in Patients with Gestational Diabetes Mellitus via Epigenome-Wide Association Study Integrated with Machine Learning,,
6634f1d6ded6e7820f74a18b,2024-05-03T14:16:54.445Z,True,"Fergus Imrie, Anthony R Bradley, Charlotte M Deane ",,10.1093/bioinformatics/btab080,,Bioinformatics,33532838,,Generating property-matched decoy molecules using deep learning,,2021,0.52,2024-05-03T14:16:54.445Z,56d33311-36d5-4be6-9a3f-2b732a2b4c63,"Fergus Imrie, Anthony R Bradley, Charlotte M Deane ",,,,Generating property-matched decoy molecules using deep learning,,2021.0,"Fergus Imrie, Anthony R Bradley, Charlotte M Deane ",,,,Generating property-matched decoy molecules using deep learning,,2021.0,"Fergus Imrie, Anthony R Bradley, Charlotte M Deane ",,,,Generating property-matched decoy molecules using deep learning,,2021.0,"Fergus Imrie, Anthony R Bradley, Charlotte M Deane ",,,,Generating property-matched decoy molecules using deep learning,,2021.0,"Fergus Imrie, Anthony R Bradley, Charlotte M Deane ",,,,Generating property-matched decoy molecules using deep learning,,2021.0
6634f443ded6e7820f74a1ac,2024-05-03T14:27:15.320Z,True,"Fenglei Li, Qiaoyu Hu, Xianglei Zhang, Renhong Sun, Zhuanghua Liu, Sanan Wu, Siyuan Tian, Xinyue Ma, Zhizhuo Dai, Xiaobao Yang, Shenghua Gao & Fang Bai",,10.1038/s41467-022-34807-3,,Nature Communications,36414666,,DeepPROTACs is a deep learning-based targeted degradation predictor for PROTACs,,2022,0.86,2024-05-03T14:27:15.320Z,2a384a79-d63e-4e6d-9930-10b3a40c2718,"Fenglei Li, Qiaoyu Hu, Xianglei Zhang, Renhong Sun, Zhuanghua Liu, Sanan Wu, Siyuan Tian, Xinyue Ma, Zhizhuo Dai, Xiaobao Yang, Shenghua Gao & Fang Bai",,Nature Communications,,DeepPROTACs is a deep learning-based targeted degradation predictor for PROTACs,,,"Fenglei Li, Qiaoyu Hu, Xianglei Zhang, Renhong Sun, Zhuanghua Liu, Sanan Wu, Siyuan Tian, Xinyue Ma, Zhizhuo Dai, Xiaobao Yang, Shenghua Gao & Fang Bai",,Nature Communications,,DeepPROTACs is a deep learning-based targeted degradation predictor for PROTACs,,,"Fenglei Li, Qiaoyu Hu, Xianglei Zhang, Renhong Sun, Zhuanghua Liu, Sanan Wu, Siyuan Tian, Xinyue Ma, Zhizhuo Dai, Xiaobao Yang, Shenghua Gao & Fang Bai",,Nature Communications,,DeepPROTACs is a deep learning-based targeted degradation predictor for PROTACs,,,"Fenglei Li, Qiaoyu Hu, Xianglei Zhang, Renhong Sun, Zhuanghua Liu, Sanan Wu, Siyuan Tian, Xinyue Ma, Zhizhuo Dai, Xiaobao Yang, Shenghua Gao & Fang Bai",,Nature Communications,,DeepPROTACs is a deep learning-based targeted degradation predictor for PROTACs,,,"Fenglei Li, Qiaoyu Hu, Xianglei Zhang, Renhong Sun, Zhuanghua Liu, Sanan Wu, Siyuan Tian, Xinyue Ma, Zhizhuo Dai, Xiaobao Yang, Shenghua Gao & Fang Bai",,Nature Communications,,DeepPROTACs is a deep learning-based targeted degradation predictor for PROTACs,,
6634f526ded6e7820f74a1b8,2024-05-03T14:31:02.390Z,True,"Hannes Stärk, Octavian-Eugen Ganea, Lagnajit Pattanaik, Regina Barzilay, Tommi Jaakkola",,https://doi.org/10.48550/arXiv.2202.05146,,arXiv,No,,EQUIBIND: Geometric Deep Learning for Drug Binding Structure Prediction,,2022,1.0,2024-05-03T14:31:02.390Z,242800d0-70de-4409-9b2f-bff40afacc32,"Hannes Stärk, Octavian-Eugen Ganea, Lagnajit Pattanaik, Regina Barzilay, Tommi Jaakkola",,,,EQUIBIND: Geometric Deep Learning for Drug Binding Structure Prediction,,,"Hannes Stärk, Octavian-Eugen Ganea, Lagnajit Pattanaik, Regina Barzilay, Tommi Jaakkola",,,,EQUIBIND: Geometric Deep Learning for Drug Binding Structure Prediction,,,"Hannes Stärk, Octavian-Eugen Ganea, Lagnajit Pattanaik, Regina Barzilay, Tommi Jaakkola",,,,EQUIBIND: Geometric Deep Learning for Drug Binding Structure Prediction,,,"Hannes Stärk, Octavian-Eugen Ganea, Lagnajit Pattanaik, Regina Barzilay, Tommi Jaakkola",,,,EQUIBIND: Geometric Deep Learning for Drug Binding Structure Prediction,,,"Hannes Stärk, Octavian-Eugen Ganea, Lagnajit Pattanaik, Regina Barzilay, Tommi Jaakkola",,,,EQUIBIND: Geometric Deep Learning for Drug Binding Structure Prediction,,
6638a38fb30933003cc215c1,2024-05-06T09:31:59.998Z,True,"Vineet Thumuluri, José Juan Almagro Armenteros, Alexander Rosenberg Johansen, Henrik Nielsen, Ole Winther",,10.1093/nar/gkac278,,Nucleic Acids Research,35489069,,DeepLoc 2.0: multi-label subcellular localization prediction using protein language models,,2022,0.76,2024-05-06T09:31:59.998Z,c4675347-1a80-45e3-b55c-1e43e2e94e91,"Vineet Thumuluri, José Juan Almagro Armenteros, Alexander Rosenberg Johansen, Henrik Nielsen, Ole Winther",,Nucleic Acids Research,,DeepLoc 2.0: multi-label subcellular localization prediction using protein language models,,,"Vineet Thumuluri, José Juan Almagro Armenteros, Alexander Rosenberg Johansen, Henrik Nielsen, Ole Winther",,Nucleic Acids Research,,DeepLoc 2.0: multi-label subcellular localization prediction using protein language models,,,"Vineet Thumuluri, José Juan Almagro Armenteros, Alexander Rosenberg Johansen, Henrik Nielsen, Ole Winther",,Nucleic Acids Research,,DeepLoc 2.0: multi-label subcellular localization prediction using protein language models,,,"Vineet Thumuluri, José Juan Almagro Armenteros, Alexander Rosenberg Johansen, Henrik Nielsen, Ole Winther",,Nucleic Acids Research,,DeepLoc 2.0: multi-label subcellular localization prediction using protein language models,,,"Vineet Thumuluri, José Juan Almagro Armenteros, Alexander Rosenberg Johansen, Henrik Nielsen, Ole Winther",,Nucleic Acids Research,,DeepLoc 2.0: multi-label subcellular localization prediction using protein language models,,
6638a437b30933003cc215cd,2024-05-06T09:34:47.725Z,True,"Noelia Ferruz, Steffen Schmidt, Birte Höcker",,10.1038/s41467-022-32007-7,,nature communications,35896542,,ProtGPT2 is a deep unsupervised language model for protein design,,2022,0.9,2024-05-06T09:34:47.725Z,fa0099b4-d7bf-44c1-bee9-04ac2176a4d9,"Noelia Ferruz, Steffen Schmidt, Birte Höcker",,nature communications,,ProtGPT2 is a deep unsupervised language model for protein design,,,"Noelia Ferruz, Steffen Schmidt, Birte Höcker",,nature communications,,ProtGPT2 is a deep unsupervised language model for protein design,,,"Noelia Ferruz, Steffen Schmidt, Birte Höcker",,nature communications,,ProtGPT2 is a deep unsupervised language model for protein design,,,"Noelia Ferruz, Steffen Schmidt, Birte Höcker",,nature communications,,ProtGPT2 is a deep unsupervised language model for protein design,,,"Noelia Ferruz, Steffen Schmidt, Birte Höcker",,nature communications,,ProtGPT2 is a deep unsupervised language model for protein design,,
667203b937ea6fa797a6c2ef,2024-06-18T22:01:29.043Z,True,"Xiaohui Zou, Marcus Nguyen, Jamie Overbeek, Bin Cao,  and James J. Davis",,10.1371/journal.pone.0279280,,PLOS One,36525447,,Classification of bacterial plasmid and chromosome derived sequences using machine learning,,2022,0.95,2024-06-18T22:01:29.043Z,7a30fa4d-704a-4379-b242-310bf0bf9d57,"Xiaohui Zou, Marcus Nguyen, Jamie Overbeek, Bin Cao,  and James J. Davis",,PLOS One,,Classification of bacterial plasmid and chromosome derived sequences using machine learning,,,"Xiaohui Zou, Marcus Nguyen, Jamie Overbeek, Bin Cao,  and James J. Davis",,PLOS One,,Classification of bacterial plasmid and chromosome derived sequences using machine learning,,,"Xiaohui Zou, Marcus Nguyen, Jamie Overbeek, Bin Cao,  and James J. Davis",,PLOS One,,Classification of bacterial plasmid and chromosome derived sequences using machine learning,,,"Xiaohui Zou, Marcus Nguyen, Jamie Overbeek, Bin Cao,  and James J. Davis",,PLOS One,,Classification of bacterial plasmid and chromosome derived sequences using machine learning,,,"Xiaohui Zou, Marcus Nguyen, Jamie Overbeek, Bin Cao,  and James J. Davis",,PLOS One,,Classification of bacterial plasmid and chromosome derived sequences using machine learning,,
63a25db2e8edf6ce46f6e84b,2022-12-21T01:13:22.874Z,True,"Ang Guo, Zhiyu Chen, Fang Li, and Qian Luo",,10.1093/gigascience/giad021,0.0,GigaScience,37039115,0.0,Delineating Regions-of-interest for Mass Spectrometry Imaging by Multimodally Corroborated Spatial Segmentation,,2023,0.9,2022-12-21T01:38:36.717Z,8c0c94cd-3172-4f65-92b0-b997742324e0,"Ang Guo, Zhiyu Chen, Fang Li, and Qian Luo",,,,Delineating Regions-of-interest for Mass Spectrometry Imaging by Multimodally Corroborated Spatial Segmentation,,,"Ang Guo, Zhiyu Chen, Fang Li, and Qian Luo",,,,Delineating Regions-of-interest for Mass Spectrometry Imaging by Multimodally Corroborated Spatial Segmentation,,,"Ang Guo, Zhiyu Chen, Fang Li, and Qian Luo",,,,Delineating Regions-of-interest for Mass Spectrometry Imaging by Multimodally Corroborated Spatial Segmentation,,,"Ang Guo, Zhiyu Chen, Fang Li, and Qian Luo",,,,Delineating Regions-of-interest for Mass Spectrometry Imaging by Multimodally Corroborated Spatial Segmentation,,,"Ang Guo, Zhiyu Chen, Fang Li, and Qian Luo",,,,Delineating Regions-of-interest for Mass Spectrometry Imaging by Multimodally Corroborated Spatial Segmentation,,
645aa34160bf612a3caabc1b,2023-05-09T19:47:13.177Z,True,"Zhenjiang Fan, Kate F. Kernan, Aditya Sriram, Panayiotis V. Benos, Scott W. Canna, Joseph A. Carcillo, Soyeon Kim, and Hyun Jung Park",,https://doi.org/10.1101/2021.07.17.452800,0.0,GigaScience,Not yet assigned,0.0,Deep neural networks with knockoff features identify nonlinear causal relations and estimate effect sizes in complex biological systems.,,2023,0.86,2023-05-09T19:48:29.691Z,9b42e80b-19bd-49d8-b06e-3b8302ceb152,"Zhenjiang Fan, Kate F. Kernan, Aditya Sriram, Panayiotis V. Benos, Scott W. Canna, Joseph A. Carcillo, Soyeon Kim, and Hyun Jung Park",,,Not yet assigned,Deep neural networks with knockoff features identify nonlinear causal relations and estimate effect sizes in complex biological systems.,,,"Zhenjiang Fan, Kate F. Kernan, Aditya Sriram, Panayiotis V. Benos, Scott W. Canna, Joseph A. Carcillo, Soyeon Kim, and Hyun Jung Park",,,Not yet assigned,Deep neural networks with knockoff features identify nonlinear causal relations and estimate effect sizes in complex biological systems.,,,"Zhenjiang Fan, Kate F. Kernan, Aditya Sriram, Panayiotis V. Benos, Scott W. Canna, Joseph A. Carcillo, Soyeon Kim, and Hyun Jung Park",,,Not yet assigned,Deep neural networks with knockoff features identify nonlinear causal relations and estimate effect sizes in complex biological systems.,,,"Zhenjiang Fan, Kate F. Kernan, Aditya Sriram, Panayiotis V. Benos, Scott W. Canna, Joseph A. Carcillo, Soyeon Kim, and Hyun Jung Park",,,Not yet assigned,Deep neural networks with knockoff features identify nonlinear causal relations and estimate effect sizes in complex biological systems.,,,"Zhenjiang Fan, Kate F. Kernan, Aditya Sriram, Panayiotis V. Benos, Scott W. Canna, Joseph A. Carcillo, Soyeon Kim, and Hyun Jung Park",,,Not yet assigned,Deep neural networks with knockoff features identify nonlinear causal relations and estimate effect sizes in complex biological systems.,,
6634f4c2ded6e7820f74a1b4,2024-05-03T14:29:22.628Z,True,"Minkyung Baek, Ryan McHugh, Ivan Anishchenko, Hanlun Jiang, David Baker, Frank DiMaio",,10.1038/s41592-023-02086-5,,nature methods,37996753,,Accurate prediction of protein-nucleic acid complexes using RoseTTAFoldNA,,2023,0.9,2024-05-03T14:29:22.628Z,a80c9c2f-d151-4ef4-8aaf-28dfedcf8b7c,"Minkyung Baek, Ryan McHugh, Ivan Anishchenko, Hanlun Jiang, David Baker, Frank DiMaio",,nature methods,,Accurate prediction of protein-nucleic acid complexes using RoseTTAFoldNA,,,"Minkyung Baek, Ryan McHugh, Ivan Anishchenko, Hanlun Jiang, David Baker, Frank DiMaio",,nature methods,,Accurate prediction of protein-nucleic acid complexes using RoseTTAFoldNA,,,"Minkyung Baek, Ryan McHugh, Ivan Anishchenko, Hanlun Jiang, David Baker, Frank DiMaio",,nature methods,,Accurate prediction of protein-nucleic acid complexes using RoseTTAFoldNA,,,"Minkyung Baek, Ryan McHugh, Ivan Anishchenko, Hanlun Jiang, David Baker, Frank DiMaio",,nature methods,,Accurate prediction of protein-nucleic acid complexes using RoseTTAFoldNA,,,"Minkyung Baek, Ryan McHugh, Ivan Anishchenko, Hanlun Jiang, David Baker, Frank DiMaio",,nature methods,,Accurate prediction of protein-nucleic acid complexes using RoseTTAFoldNA,,
6638a35eb30933003cc215bd,2024-05-06T09:31:10.078Z,True,"Andy M Lau, Shaun M Kandathil, David T Jones",,10.1038/s41467-023-43934-4,,10.1038/s41467-023-43934-4,38114456,,Merizo: a rapid and accurate protein domain segmentation method using invariant point attention,,2023,0.9,2024-05-06T09:31:10.078Z,5231538c-a267-4ece-a6dd-484c57f5f1d8,"Andy M Lau, Shaun M Kandathil, David T Jones",,,,Merizo: a rapid and accurate protein domain segmentation method using invariant point attention,,,"Andy M Lau, Shaun M Kandathil, David T Jones",,,,Merizo: a rapid and accurate protein domain segmentation method using invariant point attention,,,"Andy M Lau, Shaun M Kandathil, David T Jones",,,,Merizo: a rapid and accurate protein domain segmentation method using invariant point attention,,,"Andy M Lau, Shaun M Kandathil, David T Jones",,,,Merizo: a rapid and accurate protein domain segmentation method using invariant point attention,,,"Andy M Lau, Shaun M Kandathil, David T Jones",,,,Merizo: a rapid and accurate protein domain segmentation method using invariant point attention,,
6638a3d4b30933003cc215c5,2024-05-06T09:33:08.069Z,True,"Manon Réau, Nicolas Renaud, Li C. Xue, Alexandre M. J. J. Bonvin ",,10.1093/bioinformatics/btac759,,Bioinformatics,36420989,,DeepRank-GNN: a graph neural network framework to learn patterns in protein–protein interfaces,,2023,0.76,2024-05-06T09:33:08.069Z,2a48fdcb-6313-45be-a84a-d0c8a9843cb5,"Manon Réau, Nicolas Renaud, Li C. Xue, Alexandre M. J. J. Bonvin ",,,,DeepRank-GNN: a graph neural network framework to learn patterns in protein–protein interfaces,,,"Manon Réau, Nicolas Renaud, Li C. Xue, Alexandre M. J. J. Bonvin ",,,,DeepRank-GNN: a graph neural network framework to learn patterns in protein–protein interfaces,,,"Manon Réau, Nicolas Renaud, Li C. Xue, Alexandre M. J. J. Bonvin ",,,,DeepRank-GNN: a graph neural network framework to learn patterns in protein–protein interfaces,,,"Manon Réau, Nicolas Renaud, Li C. Xue, Alexandre M. J. J. Bonvin ",,,,DeepRank-GNN: a graph neural network framework to learn patterns in protein–protein interfaces,,,"Manon Réau, Nicolas Renaud, Li C. Xue, Alexandre M. J. J. Bonvin ",,,,DeepRank-GNN: a graph neural network framework to learn patterns in protein–protein interfaces,,
664234d0b30933003cc21777,2024-05-13T15:42:08.260Z,True,"Yidong Song, Qianmu Yuan, Sheng Chen, Ken Chen, Yaoqi Zhou and Yuedong Yang",,10.1093/bib/bbad173,,Briefings in Bioinformatics,37204193,,Fast and accurate protein intrinsic disorder prediction by using a pretrained language model,,2023,0.9,2024-05-13T15:42:08.260Z,74d82093-c2cb-4840-8d8a-dc23995f7c82,"Yidong Song, Qianmu Yuan, Sheng Chen, Ken Chen, Yaoqi Zhou and Yuedong Yang",,Briefings in Bioinformatics,,Fast and accurate protein intrinsic disorder prediction by using a pretrained language model,,,"Yidong Song, Qianmu Yuan, Sheng Chen, Ken Chen, Yaoqi Zhou and Yuedong Yang",,Briefings in Bioinformatics,,Fast and accurate protein intrinsic disorder prediction by using a pretrained language model,,,"Yidong Song, Qianmu Yuan, Sheng Chen, Ken Chen, Yaoqi Zhou and Yuedong Yang",,Briefings in Bioinformatics,,Fast and accurate protein intrinsic disorder prediction by using a pretrained language model,,,"Yidong Song, Qianmu Yuan, Sheng Chen, Ken Chen, Yaoqi Zhou and Yuedong Yang",,Briefings in Bioinformatics,,Fast and accurate protein intrinsic disorder prediction by using a pretrained language model,,,"Yidong Song, Qianmu Yuan, Sheng Chen, Ken Chen, Yaoqi Zhou and Yuedong Yang",,Briefings in Bioinformatics,,Fast and accurate protein intrinsic disorder prediction by using a pretrained language model,,
